board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,1783.0,2020-04-05T02:20:17.204000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.409500000000094,300.0,1.0,300.0,1.0,174537.2045156864,173317.89355881623,,0.07741771482801511,1.6726999509458238,0.14554530387666842,433.06043948015724
IDT HiCom,hard coded,0.0,1784.0,2020-04-05T02:20:19.220000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174165.80988877465,173783.18652930376,,0.08570960784538455,1.730274403255588,0.16113406274932296,433.8090854398364
IDT HiCom,hard coded,0.0,1785.0,2020-04-05T02:20:21.234000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174561.1901197605,175511.02079099577,,0.07730334866878978,1.6918282958570883,0.1453302954973248,434.2885754384185
IDT HiCom,hard coded,0.0,1786.0,2020-04-05T02:20:23.248000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,173974.4028897954,174741.17757184312,,0.07771632385667733,1.7061910824997126,0.1461066888505534,434.7562661265134
IDT HiCom,hard coded,0.0,1787.0,2020-04-05T02:20:25.249000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174909.31793351023,175824.65033323946,,0.06841850561409797,1.649799352226036,0.12862679055450418,434.94475374470795
IDT HiCom,hard coded,0.0,1788.0,2020-04-05T02:20:27.265000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,175197.90072162694,174345.427342435,,0.07436605777727,1.6919678419201807,0.13980818862126757,435.2888119837502
IDT HiCom,hard coded,0.0,1789.0,2020-04-05T02:20:29.281000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.39300000000003,300.0,1.0,300.0,1.0,175860.8711978971,174022.2367560497,,0.08148168613065623,1.73615389839604,0.1531855699256337,435.8131843058443
IDT HiCom,hard coded,0.0,1790.0,2020-04-05T02:20:31.285000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174237.63672057586,175221.96882126902,,0.07670619424032668,1.714416816045968,0.14420764517181414,436.1795368374576
IDT HiCom,hard coded,0.0,1791.0,2020-04-05T02:20:33.299000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,173604.09407665505,174321.46864480738,,0.08077997461575316,1.7414047508246946,0.1518663522776159,436.6405769713978
IDT HiCom,hard coded,0.0,1792.0,2020-04-05T02:20:35.321000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174441.29201222173,173807.07815855823,,0.08803809492208606,1.7809696159540938,0.16551161845352175,437.28101612657906
IDT HiCom,hard coded,0.0,1793.0,2020-04-05T02:20:37.325000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,174357.4078114772,175017.48579279336,,0.08340409644162199,1.759324754434058,0.15679970131024928,437.7613070279932
IDT HiCom,hard coded,0.0,1794.0,2020-04-05T02:20:39.343000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,173914.62731178777,174717.1695110917,,0.0824948180239604,1.7579331324351697,0.15509025788504552,438.1926957793889
IDT HiCom,hard coded,0.0,1795.0,2020-04-05T02:20:41.348000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.326999999999998,300.0,1.0,300.0,1.0,175535.12803676954,174693.16444638566,,0.08201572734874016,1.7580002527526448,0.15418956741563147,438.5890751647522
