board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,14.0,2020-04-08T16:08:56.003000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.567999999999984,300.0,1.0,300.0,1.0,13724.89249360405,14213.081664939175,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,15.0,2020-04-08T16:08:58.020000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.584500000000048,300.0,1.0,300.0,1.0,14654.277124897513,15138.313217813647,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,16.0,2020-04-08T16:09:00.033000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.567999999999984,300.0,1.0,300.0,1.0,15665.733267446329,16021.48369475556,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,17.0,2020-04-08T16:09:02.049000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.617500000000064,300.0,1.0,300.0,1.0,16482.311450718196,16757.209062821832,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,18.0,2020-04-08T16:09:04.063000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.584500000000048,300.0,1.0,300.0,1.0,17225.232198142414,17800.35841631718,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,19.0,2020-04-08T16:09:06.069000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.634000000000015,300.0,1.0,300.0,1.0,18302.288549844467,18713.06412420471,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,20.0,2020-04-08T16:09:08.080000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.634000000000015,300.0,1.0,300.0,1.0,19210.506747964457,19663.05319624497,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,21.0,2020-04-08T16:09:10.103000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.65050000000008,300.0,1.0,300.0,1.0,20224.80721474317,20694.31971261787,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,22.0,2020-04-08T16:09:12.111000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.617500000000064,300.0,1.0,300.0,1.0,21165.751138941487,21774.09349799808,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,23.0,2020-04-08T16:09:14.121000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.65050000000008,300.0,1.0,300.0,1.0,22088.203738212207,22425.07068803016,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,24.0,2020-04-08T16:09:16.132000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.683500000000095,300.0,1.0,300.0,1.0,22987.226484259852,23516.722851407143,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,25.0,2020-04-08T16:09:18.152000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.700000000000045,300.0,1.0,300.0,1.0,24008.654229375035,24578.50579304834,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,26.0,2020-04-08T16:09:20.161000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.716499999999996,300.0,1.0,300.0,1.0,24936.074538421966,25573.451023098525,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,27.0,2020-04-08T16:09:22.188000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.716499999999996,300.0,1.0,300.0,1.0,25934.06172863129,26513.340878138606,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,28.0,2020-04-08T16:09:24.206000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.716499999999996,300.0,1.0,300.0,1.0,26995.214023487806,27346.487006737247,,0.0,0.0,0.0,400.0
IDT HiCom,hard coded,0.0,29.0,2020-04-08T16:09:26.208000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,28.716499999999996,300.0,1.0,300.0,1.0,27941.914318795833,28420.41147807255,,0.0,0.0,0.0,400.0
