board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,3568.0,2020-04-08T20:20:28.417000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.356499999999983,300.0,1.0,300.0,1.0,168675.94213581498,169048.48279890552,,0.2685045360922973,2.3706401543164324,0.504788527853519,410.2137816949496
IDT HiCom,hard coded,0.0,3569.0,2020-04-08T20:20:30.437000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,168722.46966671787,168862.1208862121,,0.2725421862477335,2.3805864672539645,0.5123793101457391,413.9429453849307
IDT HiCom,hard coded,0.0,3570.0,2020-04-08T20:20:32.437000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.356499999999983,300.0,1.0,300.0,1.0,169200.03690717844,168246.1038164192,,0.2800192463840762,2.397251157398307,0.5264361832020634,419.2489540496764
IDT HiCom,hard coded,0.0,3571.0,2020-04-08T20:20:34.453000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,168908.69418236578,167713.06905214142,,0.2894655069660177,2.41737072406025,0.5441951530961133,425.39335508014705
IDT HiCom,hard coded,0.0,3572.0,2020-04-08T20:20:36.458000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,166478.9764572964,165870.67861715748,,0.3097640524892876,2.4567492068984036,0.5823564186798607,437.45426729115354
IDT HiCom,hard coded,0.0,3573.0,2020-04-08T20:20:38.480000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,166501.96964607446,167354.69653842621,,0.3143498213436948,2.466954674089642,0.5909776641261462,440.5000403514873
IDT HiCom,hard coded,0.0,3574.0,2020-04-08T20:20:40.477000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,166755.08021390374,166226.23661163833,,0.325881551612345,2.489469721142822,0.6126573170312086,447.34848577322373
IDT HiCom,hard coded,0.0,3575.0,2020-04-08T20:20:42.494000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,166778.10714176574,167516.4579442114,,0.32527530932399024,2.4892706872538457,0.6115175815291016,447.2649773040257
IDT HiCom,hard coded,0.0,3576.0,2020-04-08T20:20:44.514000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,167412.45255295702,167412.45255295702,,0.3255678873056106,2.4905538108322403,0.6120676281345478,435.4487329780193
IDT HiCom,hard coded,0.0,3577.0,2020-04-08T20:20:46.517000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,167875.13791835232,166639.9877806629,,0.3313303216726541,2.501845327047051,0.6229010047445895,429.71280222475957
